Data Set S1
event_ID                  yr   mon  day    hr    min   sec        m0      Mw  mb     lat     lon     depth   fc       stress_drop   rms         nstat
Event_2002_064_21_16_09  2002   3     5    21    16    9.10   1.9400e+27  7.5 6.3    6.028  124.218  31.0   0.0655    1.2400e+01    3.7840e-02  132
Event_2002_067_18_27_53  2002   3     8    18    27   53.20   6.0100e+24  5.8 5.6    5.769  124.155   7.0   0.1905    9.4540e-01    1.1710e-01   47
Event_2002_070_01_46_20  2002   3    11     1    46   20.70   6.6000e+24  5.8 5.9   30.598  141.660  14.0   0.3190    4.8750e+00    9.0460e-02   33
Event_2002_073_16_08_31  2002   3    14    16     8   31.40   8.3100e+24  5.9 5.5   51.555 -173.162  31.3   0.3650    9.1940e+00    7.4270e-02   43
Event_2002_076_19_33_33  2002   3    17    19    33   33.80   1.1770e+25  6.0 5.5  -45.230   35.317  11.0   0.2085    2.4270e+00    1.4360e-01    9
Event_2002_079_04_00_18  2002   3    20     4     0   18.60   6.1800e+24  5.8 5.5   30.554  142.008  37.1   0.2815    3.1370e+00    1.1670e-01   24
Event_2002_084_14_56_33  2002   3    25    14    56   33.80   1.6200e+25  6.1 5.9   36.051   69.210   8.0   0.2715    7.3770e+00    1.5000e-01   47
Event_2002_085_03_45_48  2002   3    26     3    45   48.70   5.2400e+25  6.4 5.8   23.322  124.055  23.0   0.0460    1.1610e-01    1.7650e-01   65
Event_2002_086_08_52_52  2002   3    27     8    52   52.30   2.8300e+24  5.6 5.9   36.053   69.248   9.1   0.8730    4.2850e+01    1.4520e-01    7
Event_2002_090_06_52_50  2002   3    31     6    52   50.50   5.4500e+26  7.1 6.4   24.300  122.142  34.0   0.0315    3.8760e-01    8.9030e-02  155
Event_2002_100_10_09_21  2002   4    10    10     9   21.30   8.6000e+24  5.9 5.4  -20.763  169.412  29.9   0.1405    5.4270e-01    7.7170e-02    7
Event_2002_102_04_00_23  2002   4    12     4     0   23.70   7.2400e+24  5.8 5.8   35.988   69.296   7.0   0.4540    1.5420e+01    1.0880e-01   22
Event_2002_127_15_16_06  2002   5     7    15    16    6.90   6.8100e+24  5.8 5.6  -19.064  168.765  49.1   0.3465    6.4460e+00    1.4650e-01    9
Event_2002_128_19_45_18  2002   5     8    19    45   18.90   7.0400e+24  5.8 5.8   53.789  160.679  34.0   0.4035    1.0520e+01    1.1090e-01   49
Event_2002_131_10_43_07  2002   5    11    10    43    7.90   3.2300e+24  5.6 5.5  -10.483  -78.521  44.0   0.3345    2.7510e+00    1.0870e-01    8
Event_2002_132_23_12_52  2002   5    12    23    12   52.90   7.5800e+24  5.9 5.7   -1.198  127.101  40.7   0.6960    5.8150e+01    6.9540e-02   22
Event_2002_133_19_54_43  2002   5    13    19    54   43.10   2.2600e+24  5.5 5.4   19.221  121.133  29.8   0.5680    9.4230e+00    9.8240e-02    4
Event_2002_133_19_57_22  2002   5    13    19    57   22.90   5.4800e+24  5.8 5.6   19.203  121.145  32.9   0.7310    4.8710e+01    9.3510e-02    9
Event_2002_135_03_27_35  2002   5    15     3    27   35.60   6.8800e+24  5.8 5.4  -21.399 -174.130  20.6   0.3420    6.2620e+00    1.3720e-01    6
Event_2002_135_03_46_05  2002   5    15     3    46    5.80   1.9100e+25  6.1 5.5   24.668  121.868  16.7   0.1925    3.1000e+00    8.2160e-02   26
Event_2002_143_22_05_51  2002   5    23    22     5   51.80   1.6100e+24  5.4 5.5   -5.837  101.997  26.3   0.2960    9.5010e-01    1.7180e-01   13
Event_2002_148_04_04_22  2002   5    28     4     4   22.50   1.1720e+25  6.0 6.0  -28.953  -66.743  14.0   0.2110    2.5050e+00    8.9690e-02   93
Event_2002_148_16_45_17  2002   5    28    16    45   17.10   1.4900e+25  6.0 5.8   24.077  122.279  23.0   0.1745    1.8010e+00    8.0080e-02   62
Event_2002_155_14_36_05  2002   6     4    14    36    5.80   2.9900e+24  5.6 5.4   30.512   81.453  10.3   0.4890    7.9550e+00    1.0410e-01    8
Event_2002_157_23_53_48  2002   6     6    23    53   48.50   2.2700e+25  6.2 5.7   -0.886  148.525  22.0   0.2710    1.0280e+01    9.5220e-02   11
Event_2002_161_22_48_36  2002   6    10    22    48   36.20   1.2500e+25  6.0 5.9   11.010  140.838  11.0   0.2680    5.4750e+00    1.0710e-01   49
Event_2002_164_01_27_19  2002   6    13     1    27   19.50   7.7800e+25  6.5 5.5  -47.771   99.634  17.7   0.2100    1.6390e+01    1.0740e-01   24
Event_2002_167_00_00_25  2002   6    16     0     0   25.60   7.5200e+24  5.9 5.7    0.462  119.787  17.0   0.1315    3.8910e-01    1.2520e-01   36
Event_2002_167_02_46_14  2002   6    16     2    46   14.00   4.5100e+25  6.4 5.4    8.772  -83.921  14.0   0.0450    9.3510e-02    1.9240e-01   45
Event_2002_168_21_26_22  2002   6    17    21    26   22.90   1.4100e+26  6.7 6.0  -12.615  166.520  32.0   0.0635    8.2150e-01    1.3030e-01  104
Event_2002_172_00_05_44  2002   6    21     0     5   44.80   4.2800e+24  5.7 5.8   -4.555  146.895  38.8   0.8110    5.1950e+01    1.9220e-01   13
Event_2002_173_02_58_21  2002   6    22     2    58   21.30   6.9700e+25  6.5 6.2   35.597   49.020  11.0   0.1160    2.4760e+00    1.2990e-01   97
Event_2002_180_02_39_00  2002   6    29     2    39    0.70   1.8900e+25  6.1 5.9  -12.441  166.668  38.0   0.2075    3.8420e+00    1.6750e-01   54
Event_2002_184_23_00_18  2002   7     3    23     0   18.50   2.0500e+25  6.1 5.6   -5.067  147.529  18.0   0.3495    1.9910e+01    7.6760e-02   24
Event_2002_190_18_40_35  2002   7     9    18    40   35.60   5.8500e+24  5.8 5.5   43.436 -127.380   8.0   0.3275    4.6760e+00    7.7960e-02   22
Event_2002_192_07_36_26  2002   7    11     7    36   26.10   6.5200e+24  5.8 5.6   24.101  122.296  15.0   0.1760    8.0880e-01    1.1300e-01   31
Event_2002_194_20_06_27  2002   7    13    20     6   27.50   4.7800e+24  5.7 5.4   30.655   69.871  14.0   0.5830    2.1550e+01    8.9070e-02   10
Event_2002_195_16_35_14  2002   7    14    16    35   14.80   4.8700e+24  5.7 5.5   -8.246  157.090  17.0   0.4470    9.8970e+00    9.4450e-02    7
Event_2002_204_20_05_31  2002   7    23    20     5   31.90   3.3700e+24  5.6 5.7   37.292  142.204  19.0   0.8565    4.8180e+01    1.1860e-01   17
Event_2002_205_03_05_05  2002   7    24     3     5    5.50   8.1200e+24  5.9 5.8   -9.427  118.291  27.0   1.0325    2.0340e+02    9.1260e-02   13
Event_2002_211_06_55_07  2002   7    30     6    55    7.80   1.9700e+25  6.1 5.7  -57.888  -23.349  14.0   0.3745    2.3540e+01    1.2270e-01    9
Event_2002_215_02_39_01  2002   8     3     2    39    1.80   6.3800e+24  5.8 5.4    8.239  -82.869  16.0   0.2940    3.6890e+00    1.1890e-01   33
Event_2002_220_13_39_58  2002   8     8    13    39   58.30   4.5800e+24  5.7 5.4    4.977  -77.796  35.5   0.2580    1.7900e+00    8.7980e-02   34
Event_2002_225_06_05_37  2002   8    13     6     5   37.70   5.1300e+24  5.7 5.4   -7.078  103.877  20.0   0.4110    8.1040e+00    5.5550e-02    5
Event_2002_226_13_12_39  2002   8    14    13    12   39.90   2.5400e+25  6.2 6.1    7.787  136.995  14.0   0.1470    1.8360e+00    8.4540e-02   55
Event_2002_226_13_57_52  2002   8    14    13    57   52.10   7.1100e+25  6.5 6.1   14.080  146.327  30.0   0.1770    8.9710e+00    1.2220e-01   37
Event_2002_227_05_30_26  2002   8    15     5    30   26.20   2.1500e+25  6.2 5.7   -1.260  121.299  20.0   0.1140    7.2480e-01    1.0950e-01   45
Event_2002_236_18_40_53  2002   8    24    18    40   53.40   1.7300e+25  6.1 5.9   43.162  146.085  30.0   0.2695    7.7050e+00    1.3930e-01   83
Event_2002_236_20_21_29  2002   8    24    20    21   29.70   6.4500e+24  5.8 5.5   -3.291  135.710  14.1   0.3315    5.3460e+00    1.4440e-01    4
Event_2002_240_17_05_33  2002   8    28    17     5   33.80   2.5500e+24  5.5 5.7   22.162  121.485  25.1   0.8210    3.2110e+01    7.5050e-02    6
Event_2002_241_05_36_54  2002   8    29     5    36   54.00   6.0400e+24  5.8 5.2   -3.354  145.904  21.8   0.3565    6.2270e+00    1.0670e-01    3
Event_2002_243_05_27_18  2002   8    31     5    27   18.20   2.1300e+24  5.5 5.7    2.532  -84.348  12.5   0.2755    1.0130e+00    1.8840e-01    7
Event_2002_244_17_14_59  2002   9     1    17    14   59.90   1.0900e+25  6.0 5.2   14.307   51.913  20.7   0.2505    3.8990e+00    1.5860e-01   32
Event_2002_246_14_23_45  2002   9     3    14    23   45.30   4.4700e+24  5.7 5.5   13.537  120.653  40.3   0.8165    5.5370e+01    1.2610e-01    9
Event_2002_249_01_21_28  2002   9     6     1    21   28.60   9.6900e+24  5.9 5.8   38.335   13.728  13.0   0.2400    3.0480e+00    5.4980e-02   48
Event_2002_251_03_36_41  2002   9     8     3    36   41.60   3.3000e+24  5.6 5.4  -30.112   60.918  13.3   0.4770    8.1490e+00    1.2720e-01    4
Event_2002_251_18_44_23  2002   9     8    18    44   23.70   2.9400e+27  7.6 6.5   -3.262  142.940  13.0   0.0385    3.8180e+00    1.6570e-01   89
Event_2002_256_22_28_29  2002   9    13    22    28   29.50   6.3500e+25  6.5 6.2   13.015   93.095  21.0   0.1365    3.6750e+00    1.4320e-01   98
Event_2002_259_18_48_26  2002   9    16    18    48   26.70   5.6800e+24  5.8 5.5   66.917  -18.412   5.0   0.2020    1.0650e+00    1.1030e-01   20
Event_2002_260_11_20_23  2002   9    17    11    20   23.40   1.3400e+25  6.0 5.7   -3.283  142.788   9.0   0.2055    2.6460e+00    6.4890e-02   32
Event_2002_263_15_43_35  2002   9    20    15    43   35.50   5.0300e+25  6.4 5.9   -1.679  134.203  24.0   0.2785    2.4720e+01    7.4050e-02   31
Event_2002_267_22_54_21  2002   9    24    22    54   21.50   2.8700e+25  6.2 5.7  -10.656  161.283  11.0   0.1215    1.1710e+00    7.1930e-02   47
Event_2002_267_23_01_28  2002   9    24    23     1   28.70   3.6800e+25  6.3 5.7  -10.675  161.363  19.0   0.1325    1.9480e+00    1.2960e-01   22
Event_2002_268_22_28_11  2002   9    25    22    28   11.90   3.0200e+24  5.6 5.5   32.076   49.328  23.6   0.4725    7.2490e+00    8.8350e-02    3
Event_2002_276_16_08_29  2002  10     3    16     8   29.60   6.2200e+25  6.5 5.4   23.286 -108.574  28.0   0.1685    6.7710e+00    8.5530e-02   15
Event_2002_279_15_46_33  2002  10     6    15    46   33.00   2.6700e+25  6.2 5.8   -8.310  118.223  14.0   0.1420    1.7400e+00    5.7890e-02   40
Event_2002_281_01_23_58  2002  10     8     1    23   58.80   7.3400e+24  5.8 5.3  -42.005   88.283   9.6   0.2535    2.7210e+00    1.2400e-01    7
Event_2002_283_21_19_58  2002  10    10    21    19   58.50   9.5600e+24  5.9 5.8   -1.503  134.051  44.8   0.5340    3.3120e+01    1.1810e-01   12
Event_2002_286_20_55_07  2002  10    13    20    55    7.50   1.2900e+25  6.0 5.8  -14.577 -175.281  18.7   0.2295    3.5480e+00    1.8480e-01   25
Event_2002_289_14_13_12  2002  10    16    14    13   12.70   7.8400e+24  5.9 5.7  -15.679 -172.956  23.1   0.2960    4.6260e+00    9.3490e-02   10
Event_2002_296_11_27_19  2002  10    23    11    27   19.40   1.0900e+26  6.6 6.0   63.530 -148.158  13.0   0.2110    2.3300e+01    8.0180e-02  140
Event_2002_304_10_32_58  2002  10    31    10    32   58.80   4.6200e+24  5.7 5.3   41.738   14.852   5.7   0.4310    8.4160e+00    1.2400e-01   23
Event_2002_305_15_09_00  2002  11     1    15     9    0.80   4.5600e+24  5.7 5.5   41.708   14.851  11.0   0.5690    1.9110e+01    9.8430e-02   12
Event_2002_306_01_26_10  2002  11     2     1    26   10.70   9.0100e+26  7.2 6.2    2.837   96.088  30.0   0.0490    2.4120e+00    9.7050e-02  121
Event_2002_306_09_46_46  2002  11     2     9    46   46.70   3.2600e+25  6.3 5.9    2.933   96.383  27.0   0.2650    1.3800e+01    8.6770e-02   49
Event_2002_307_03_37_42  2002  11     3     3    37   42.10   4.9600e+25  6.4 5.7   38.954  141.948  39.0   0.1135    1.6500e+00    1.1770e-01  116
Event_2002_311_15_14_06  2002  11     7    15    14    6.80   9.6800e+25  6.6 5.8   51.156  179.358  26.0   0.1035    2.4420e+00    1.5640e-01   82
Event_2002_313_00_14_18  2002  11     9     0    14   18.10   1.0950e+25  6.0 5.4   13.676  -91.274  18.0   0.1135    3.6430e-01    8.8180e-02    3
Event_2002_319_19_58_31  2002  11    15    19    58   31.80   1.0480e+26  6.6 6.1  -55.800  -36.192  15.0   0.2160    2.4030e+01    6.4480e-02   27
Event_2002_324_21_32_30  2002  11    20    21    32   30.80   3.5400e+25  6.3 5.7   35.337   74.556  13.0   0.2050    6.9390e+00    1.1550e-01   33
Event_2002_330_00_48_15  2002  11    26     0    48   15.00   1.5900e+25  6.1 5.9   51.602 -173.640  16.0   0.2555    6.0340e+00    9.9750e-02   63
Event_2002_331_01_35_06  2002  11    27     1    35    6.30   3.2600e+24  5.6 5.3   54.657 -160.756  37.7   0.3940    4.5370e+00    1.0920e-01    3
Event_2002_335_02_27_55  2002  12     1     2    27   55.20   7.1500e+24  5.8 5.6  -35.213 -179.815  34.8   0.1745    8.6450e-01    1.1350e-01    4
Event_2002_344_21_02_19  2002  12    10    21     2   19.90   2.3100e+24  5.5 5.2   34.327  141.647   9.9   0.1600    2.1530e-01    1.4910e-01    3
Event_2002_345_10_00_31  2002  12    11    10     0   31.20   5.4300e+24  5.8 5.6   -3.730  135.157  20.0   0.5335    1.8760e+01    8.1410e-02   14
Event_2002_346_08_30_42  2002  12    12     8    30   42.80   1.0040e+26  6.6 5.9   -4.788  153.369  34.0   0.0935    1.8670e+00    8.8580e-02   64
Event_2002_351_04_32_53  2002  12    17     4    32   53.10   2.2900e+25  6.2 5.4  -56.961  -24.765  11.0   0.1660    2.3840e+00    1.7030e-01    5
Event_2002_358_12_48_45  2002  12    24    12    48   45.80   4.4400e+24  5.7 5.7   47.724  154.497  28.0   0.3315    3.6800e+00    9.9900e-02    6
Event_2002_359_12_57_03  2002  12    25    12    57    3.20   3.5100e+24  5.6 5.5   39.557   75.155  12.1   0.7160    2.9320e+01    8.2060e-02    3
Event_2002_362_09_36_08  2002  12    28     9    36    8.50   1.7100e+24  5.4 5.8   51.439 -168.569  14.5   0.5890    7.9510e+00    9.9220e-02   10
Event_2003_020_08_43_06  2003   1    20     8    43    6.10   9.3400e+26  7.2 6.7  -10.492  160.889  21.0   0.0365    1.0330e+00    1.0510e-01  139
Event_2003_021_02_46_47  2003   1    21     2    46   47.70   5.3590e+25  6.4 5.5   13.623  -90.850  24.0   0.0630    3.0490e-01    1.0110e-01   60
Event_2003_027_05_26_23  2003   1    27     5    26   23.00   1.3870e+25  6.0 5.6   39.503   39.851  16.1   0.3545    1.4060e+01    7.5670e-02   11
Event_2003_041_04_49_31  2003   2    10     4    49   31.10   2.9270e+25  6.2 5.6   -6.018  149.870  35.0   0.0845    4.0180e-01    1.4420e-01   19
Event_2003_043_22_33_30  2003   2    12    22    33   30.80   2.2760e+25  6.2 6.0   -3.650  144.332  14.0   0.2505    8.1400e+00    9.9530e-02   50
Event_2003_050_03_32_36  2003   2    19     3    32   36.40   1.0240e+26  6.6 5.8   53.607 -164.732  19.0   0.0960    2.0610e+00    4.7280e-02  143
Event_2003_055_02_03_41  2003   2    24     2     3   41.50   3.7450e+25  6.3 5.8   39.515   77.204  14.0   0.3175    2.7270e+01    6.6340e-02   24
Event_2003_060_06_12_47  2003   3     1     6    12   47.40   9.7610e+24  5.9 5.5   -1.696  134.344  30.1   0.4180    1.6220e+01    7.4390e-02   12
Event_2003_061_16_42_56  2003   3     2    16    42   56.30   1.3550e+25  6.0 5.6  -36.901  -20.702  26.0   0.1570    1.1930e+00    9.8830e-02    8
Event_2003_061_22_46_46  2003   3     2    22    46   46.80   5.5230e+24  5.8 5.7   37.736  141.668  44.6   0.4465    1.1190e+01    5.9980e-02   21
Event_2003_065_10_24_42  2003   3     6    10    24   42.20   4.5420e+24  5.7 5.5  -23.718 -175.582  12.1   0.2250    1.1770e+00    1.2730e-01   10
Event_2003_068_10_36_23  2003   3     9    10    36   23.00   1.0310e+25  5.9 5.9   -6.874  130.954  41.8   0.5030    2.9850e+01    8.0260e-02   19
Event_2003_070_07_27_32  2003   3    11     7    27   32.70   1.8850e+26  6.8 6.0   -4.698  153.256  37.0   0.1100    5.7090e+00    1.1770e-01   61
Event_2003_071_23_41_32  2003   3    12    23    41   32.90   3.9020e+25  6.3 5.5   26.651 -110.565  31.7   0.1635    3.8810e+00    1.4460e-01    6
Event_2003_073_07_06_13  2003   3    14     7     6   13.30   2.7220e+25  6.2 6.0   -0.418  132.915  22.0   0.1340    1.4900e+00    9.0570e-02   34
Event_2003_074_14_05_16  2003   3    15    14     5   16.20   7.4530e+24  5.8 5.8   -3.903  134.420  10.2   0.8060    8.8800e+01    7.6440e-02   17
Event_2003_074_19_41_28  2003   3    15    19    41   28.70   1.2430e+25  6.0 5.6   52.228  160.271  30.0   0.1440    8.4450e-01    7.3630e-02   68
Event_2003_076_16_36_17  2003   3    17    16    36   17.30   4.2060e+26  7.0 5.9   51.282  177.935  28.0   0.0580    1.8670e+00    1.5990e-01  185
Event_2003_084_02_53_25  2003   3    25     2    53   25.00   5.3710e+25  6.4 6.2   -8.339  120.606  34.0   0.1445    3.6870e+00    6.6140e-02   50
Event_2003_085_04_22_30  2003   3    26     4    22   30.10   5.6560e+24  5.8 5.8   12.493   92.550  36.0   0.6995    4.4050e+01    6.2110e-02   24
Event_2003_085_13_21_15  2003   3    26    13    21   15.50   4.2290e+24  5.7 5.4   -7.223  155.738  31.4   0.2250    1.0960e+00    1.1110e-01    7
Event_2003_087_17_31_47  2003   3    28    17    31   47.80   1.9860e+25  6.1 5.8  -15.326 -173.426  41.0   0.1915    3.1740e+00    9.8220e-02   50
Event_2003_090_01_06_53  2003   3    31     1     6   53.00   2.2570e+25  6.2 6.0   -6.190  151.504  12.0   0.1910    3.5780e+00    5.7990e-02   48
Event_2003_097_18_28_37  2003   4     7    18    28   37.40   5.8740e+24  5.8 5.5   36.350  141.690  29.0   0.1995    1.0610e+00    1.0650e-01   20
Event_2003_101_06_12_54  2003   4    11     6    12   54.60   1.6710e+25  6.1 5.6    6.994  -82.350  17.3   0.1950    2.8190e+00    8.8300e-02   15
Event_2003_107_00_48_38  2003   4    17     0    48   38.60   4.1250e+25  6.3 6.2   37.543   96.547  14.0   0.2220    1.0270e+01    6.2620e-02   79
Event_2003_121_00_27_04  2003   5     1     0    27    4.70   3.8530e+25  6.3 5.7   38.970   40.458  14.0   0.2875    2.0830e+01    9.5560e-02   20
Event_2003_123_05_03_03  2003   5     3     5     3    3.30   2.2270e+25  6.2 6.3  -15.247 -173.566  34.0   0.1805    2.9800e+00    9.1050e-02   79
Event_2003_124_20_08_46  2003   5     4    20     8   46.50   4.5620e+25  6.4 6.0  -30.664 -178.116  36.0   0.1120    1.4580e+00    1.5760e-01   60
Event_2003_128_20_22_08  2003   5     8    20    22    8.10   6.7040e+24  5.8 5.5   -3.425  150.913   9.4   0.3140    4.7220e+00    1.9030e-01   11
Event_2003_131_17_51_35  2003   5    11    17    51   35.10   1.6190e+25  6.1 5.6   -1.021  126.925  42.8   0.2800    8.0870e+00    8.1520e-02   23
Event_2003_133_21_21_14  2003   5    13    21    21   14.10   3.4790e+25  6.3 6.0  -17.287  167.814  32.0   0.1450    2.4130e+00    5.8950e-02   80
Event_2003_134_06_03_35  2003   5    14     6     3   35.90   9.8700e+25  6.6 6.5   18.316  -58.608  32.0   0.2565    3.7900e+01    5.6260e-02  146
Event_2003_141_18_44_20  2003   5    21    18    44   20.10   2.0070e+26  6.8 6.5   36.880    3.694  12.0   0.0985    4.3640e+00    1.2450e-01  155
Event_2003_143_11_05_11  2003   5    23    11     5   11.90   8.0370e+24  5.9 5.1    5.663  -82.641  28.7   0.1990    1.4410e+00    7.2530e-02   24
Event_2003_144_01_46_06  2003   5    24     1    46    6.30   6.2930e+24  5.8 5.6   14.421   53.753  21.2   0.5795    2.7870e+01    6.0550e-02   29
Event_2003_146_19_23_27  2003   5    26    19    23   27.90   3.1010e+26  6.9 6.5    2.349  128.879  31.0   0.1345    1.7170e+01    6.2930e-02   93
Event_2003_147_17_11_28  2003   5    27    17    11   28.80   3.9410e+24  5.7 5.5   36.865    3.592   8.0   0.3745    4.7100e+00    1.4680e-01   19
Event_2003_157_13_09_23  2003   6     6    13     9   23.20   3.3170e+24  5.6 5.1   -2.929  130.311  19.7   0.3275    2.6510e+00    8.8980e-02    3
Event_2003_158_00_32_45  2003   6     7     0    32   45.60   8.4260e+25  6.6 6.0   -5.133  152.542  24.0   0.0590    3.9380e-01    9.8300e-02   84
Event_2003_159_21_15_35  2003   6     8    21    15   35.20   7.7400e+23  5.2 5.6   -7.560  125.618  32.4   0.5075    2.3020e+00    1.6540e-01    3
Event_2003_160_01_52_51  2003   6     9     1    52   51.00   6.4230e+24  5.8 5.3   24.413  122.012  46.9   0.2075    1.3060e+00    1.0090e-01   26
Event_2003_161_08_40_30  2003   6    10     8    40   30.80   1.0410e+25  5.9 5.8   23.542  121.662  24.0   0.2655    4.4330e+00    8.3240e-02   58
